Slug,Nome do Produto,Descrição Bruta,URL da Imagem,Descrição Limpa
escapulario-confie-na-sua-jornada,Escapulário Confie na sua Jornada,"<ul>
<li>Escapulário Confie na sua Jornada</li>
<li>Prata 925</li>
<li>Corrente Veneziana  &#8211; Tamanho 60 cm</li>
<li>Medalha &#8211; 16mm</li>
<li>Borboleta &#8211; 20mm de largura, 15mm de altura</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/10/IMG_4635-scaled.jpg,"Escapulário Confie na sua Jornada Prata 925 Corrente Veneziana &#8211; Tamanho 60 cm Medalha &#8211; 16mm Borboleta &#8211; 20mm de largura, 15mm de altura &nbsp;"
escapulario-love-patinha,Escapulário Love + Patinha,"<ul>
<li>Escapulário Love + Patinha</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; Tamanho 60 cm</li>
<li>Medalha &#8211; 16mm</li>
<li>Patinha &#8211; 14mm de Largura, 9mm de Altura</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/10/IMG_4514-scaled.jpg,"Escapulário Love + Patinha Prata 925 Corrente Veneziana &#8211; Tamanho 60 cm Medalha &#8211; 16mm Patinha &#8211; 14mm de Largura, 9mm de Altura &nbsp;"
escapulario-sol-e-lua,Escapulário Sol e Lua,"<ul>
<li>Escapulário Sol e Lua</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; Tamanho 60 cm</li>
<li>Plaquinhas &#8211; 15mm por 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/10/thumbnail_BA9FF0D6-2DBA-4B87-B2A9-81BA2E4777C4.jpg,Escapulário Sol e Lua Prata 925 Corrente Veneziana &#8211; Tamanho 60 cm Plaquinhas &#8211; 15mm por 15mm &nbsp;
escapulario-fe,Escapulário Fé,"<ul>
<li>Escapulário fé</li>
<li>Prata 925</li>
<li>Corrente Veneziana  &#8211; Tamanho 60 cm</li>
<li>Medalhas &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/10/31D04258-43B7-44B0-8241-4CF9B3682C23-scaled.jpeg,Escapulário fé Prata 925 Corrente Veneziana &#8211; Tamanho 60 cm Medalhas &#8211; 15mm &nbsp;
escapulario-amar-2,Escapulário (a)mar,"<ul>
<li>Escapulário (a)mar</li>
<li>Prata 925</li>
<li>Corrente Veneziana  &#8211; Tamanho 60 cm</li>
<li>Medalhas &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/10/IMG_4455-scaled.jpg,Escapulário (a)mar Prata 925 Corrente Veneziana &#8211; Tamanho 60 cm Medalhas &#8211; 15mm &nbsp;
escapulario-mundo,Escapulário Mundo,"<ul>
<li>Escapulário Mundo</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; Tamanho 60 cm</li>
<li>Medalhas &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/10/IMG_4441-scaled.jpg,Escapulário Mundo Prata 925 Corrente Veneziana &#8211; Tamanho 60 cm Medalhas &#8211; 15mm &nbsp;
escapulario-live-by-the-sun-e-love-by-the-moon,Escapulário &#8220;Live by the sun / Love by the moon&#8221;,"<ul>
<li>Escapulário Live by the sun e Love by the moon</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; Tamanho 60 cm</li>
<li>Medalhas &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/10/EDBD3EAB-6FD5-4CE7-BE3A-C7849C6276BD-scaled.jpeg,Escapulário Live by the sun e Love by the moon Prata 925 Corrente Veneziana &#8211; Tamanho 60 cm Medalhas &#8211; 15mm &nbsp;
pingente-na-minha-casa-todo-mundo-e-bamba,Pingente &#8220;Na minha casa todo mundo é Bamba&#8221;,"<ul>
<li>Pingente &#8220;Na minha casa todo mundo é Bamba&#8221;</li>
<li>Prata 925</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/AEB6E3EF-B4BF-4A4B-843A-F062AC459C00-scaled.jpeg,Pingente &#8220;Na minha casa todo mundo é Bamba&#8221; Prata 925 Medalha 15mm &nbsp;
pingente-eu-amo-samba,Pingente &#8220;Eu amo Samba&#8221;,"<ul>
<li>Pingente &#8220;Eu amo Samba&#8221;</li>
<li>Prata 925</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/423E9DEC-22A1-4E8A-AB7E-625D45F83BA0-scaled.jpeg,Pingente &#8220;Eu amo Samba&#8221; Prata 925 Medalha 15mm &nbsp;
pulseira-na-minha-casa-todo-mundo-e-bamba,Pulseira &#8220;Na minha casa todo mundo é bamba&#8221;,"<ul>
<li>Pulseira &#8220;Na minha casa todo mundo é bamba&#8221;</li>
<li>Prata 925</li>
<li>Medalha 15mm, Corrente 18cm.</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/C7DE7C29-C8B8-4271-BD4C-FEEE5BDF8EC3-scaled.jpeg,"Pulseira &#8220;Na minha casa todo mundo é bamba&#8221; Prata 925 Medalha 15mm, Corrente 18cm. &nbsp;"
pulseira-deixa-a-vida-me-levar,Pulseira &#8220;Deixa a vida me levar&#8221;,"<ul>
<li>Pulseira &#8220;Deixa a vida me levar&#8221;</li>
<li>Prata 925</li>
<li>Medalha 15mm, Corrente 16cm.</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/E035D746-1C53-4A82-A88B-BF856B1D341E-scaled.jpeg,"Pulseira &#8220;Deixa a vida me levar&#8221; Prata 925 Medalha 15mm, Corrente 16cm. &nbsp;"
colar-pingente-medalha-vovo-e-vovo,Pingente Medalha Vovó e Vovô,"<ul>
<li>Pingente Medalha Vovó e Vovô</li>
<li>Prata 925</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/C3FB13ED-F274-4E6C-A791-7C439ABB3917-scaled.jpeg,Pingente Medalha Vovó e Vovô Prata 925 Medalha 15mm &nbsp;
pingente-aviao,Pingente Avião,"<ul>
<li>Pingente Avião</li>
<li>Prata 925</li>
<li>Tamanho: 17mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/EA1A3153-A9A3-480F-860A-C8467B6D5452-scaled.jpeg,Pingente Avião Prata 925 Tamanho: 17mm &nbsp;
cordao-terra,Cordão Terra,"<ul>
<li>Colar Terra</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/57A26CFC-082C-4A68-8575-77A391B4484B-scaled.jpeg,Colar Terra Prata 925 Corrente Veneziana &#8211; 45cm &nbsp;
cordao-agua,Cordão Água,"<ul>
<li>Colar Água</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/80B230FB-286B-4EDF-9C6F-7F7E3FBFA8A1-scaled.jpeg,Colar Água Prata 925 Corrente Veneziana &#8211; 45cm &nbsp;
cordao-lua-invertida,Cordão Lua Invertida,"<ul>
<li>Colar Lua Invertida</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/63CFE87E-3EA9-4328-BE5E-D67B98F47572-scaled.jpeg,Colar Lua Invertida Prata 925 Corrente Veneziana &#8211; 45cm &nbsp;
cordao-cavalo,Cordão Cavalo,"<ul>
<li>Colar Cavalo</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/5F89D350-C38B-48D9-AB00-D5CE351E3533-scaled.jpeg,Colar Cavalo Prata 925 Corrente Veneziana &#8211; 45cm &nbsp;
escapulario-quando-o-coracao-e-de-sol-toda-estacao-verao,"Escapulário &#8220;Quando o coração é de sol, toda estação é Verão&#8221;","<ul>
<li>Escapulário &#8220;Quando o coração é de sol, toda estação verão&#8221;</li>
<li>Prata 925</li>
<li>Corrente Veneziana V15 &#8211; 60cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/0A213936-51FC-4EB5-84E0-203922791572-scaled.jpeg,"Escapulário &#8220;Quando o coração é de sol, toda estação verão&#8221; Prata 925 Corrente Veneziana V15 &#8211; 60cm &nbsp;"
pingente-medalha-barquinho,Pingente Medalha Barquinho,"<ul>
<li>Pingente Medalha Barquinho</li>
<li>Prata 925</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/C854A804-6821-4DE7-B42F-877A60F8D12D-scaled.jpeg,Pingente Medalha Barquinho Prata 925 Medalha 15mm &nbsp;
pingente-medalha-aguinha-de-coco,Pingente Medalha Aguinha de Coco,"<ul>
<li>Pingente Medalha Aguinha de Coco</li>
<li>Prata 925</li>
<li>Pingente Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/B04A9776-D2A7-4FDA-8F1C-6DE3B8A08629-scaled.jpeg,Pingente Medalha Aguinha de Coco Prata 925 Pingente Medalha 15mm &nbsp;
pingente-medalha-chinelinho,Pingente Medalha Chinelinho,"<ul>
<li>Pingente Medalha Chinelinho</li>
<li>Prata 925</li>
<li>Pingente Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/85085F38-4883-4916-AB7E-4762734A402A-scaled.jpeg,Pingente Medalha Chinelinho Prata 925 Pingente Medalha 15mm &nbsp;
pingente-palavras-colecao-verao-40graus,Pingente Palavras Coleção Verão 40Graus,"<ul>
<li>Pingente Palavras Coleção Verão 40Graus</li>
<li>Prata 925</li>
<li>Pingente Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/WhatsApp-Image-2023-01-13-at-17.13.44.jpeg,Pingente Palavras Coleção Verão 40Graus Prata 925 Pingente Medalha 15mm &nbsp;
escapulario-coqueiro-e-guarda-sol,Escapulário Coqueiro e Guarda Sol,"<ul>
<li>Escapulário Coqueiro e Guarda Sol</li>
<li>Prata 925</li>
<li>Corrente veneziana v15</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/01E92FE7-BA02-44D9-9916-A2EEE257EEF1-scaled.jpeg,Escapulário Coqueiro e Guarda Sol Prata 925 Corrente veneziana v15 &nbsp;
escapulario-pe-na-areia,Escapulário Pé na Areia,"<ul>
<li>Escapulário Pé na Areia</li>
<li>Prata 925</li>
<li>Corrente veneziana</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/3DBC3516-C8A1-4CB1-B801-508B5A656312-scaled.jpeg,Escapulário Pé na Areia Prata 925 Corrente veneziana &nbsp;
pulseira-bicicletinha-vazada,Pulseira Bicicletinha Vazada,"<ul>
<li>Pulseira Bicicletinha Vazada</li>
<li>Prata 925</li>
<li>Pulseira corrente  v15 &#8211; 16cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/291DA7F0-1B37-4E21-8EE7-1610D82305A2-scaled.jpeg,Pulseira Bicicletinha Vazada Prata 925 Pulseira corrente v15 &#8211; 16cm &nbsp;
cordao-bicicletinha-vazada,Cordão Bicicletinha Vazada,"<ul>
<li>Colar Bicicletinha Vazada</li>
<li>Prata 925</li>
<li>Corrente 45cm</li>
<li>Tamanho do Pingente: 27mm de largura, 15mm Altura</li>
</ul>
<p>&nbsp;</p>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/9A9E7801-829C-4B88-B04D-D3BAF80E0A1E-scaled.jpeg,"Colar Bicicletinha Vazada Prata 925 Corrente 45cm Tamanho do Pingente: 27mm de largura, 15mm Altura &nbsp; &nbsp;"
pingente-plaquinha-mascara-sorvete-prancha,"Pingente Plaquinha Máscara, Sorvete, Prancha","<ul>
<li>Pingente Plaquinha Máscara, Sorvete, Prancha</li>
<li>Prata 925</li>
<li>Tamanho do Pingente: 8mm de Largura, 2cm de altura</li>
</ul>
<p><strong>PREÇO SUGERIDO DE VENDA: </strong>R$ 59,90</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/F50AE3A8-4D84-4508-9591-30221B6B98A0-scaled.jpeg,"Pingente Plaquinha Máscara, Sorvete, Prancha Prata 925 Tamanho do Pingente: 8mm de Largura, 2cm de altura PREÇO SUGERIDO DE VENDA: R$ 59,90"
pingente-plaquinha-fundo-do-mar,Pingente Plaquinha Fundo do Mar,"<ul>
<li>Pingente Plaquinha Fundo do Mar</li>
<li>Prata 925</li>
<li>Tamanho do Pingente: 8mm de Largura, 2cm de altura</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2023/01/695D47B6-E83D-4CB1-8BBB-33972FEC42D4-scaled.jpeg,"Pingente Plaquinha Fundo do Mar Prata 925 Tamanho do Pingente: 8mm de Largura, 2cm de altura"
cordao-mar-doce-lar,"Cordão Mar, Doce, Lar","<ul>
<li>Colar Mar, Doce, Lar</li>
<li>Prata 925</li>
<li>Corrente Veneziana  &#8211; 45 cm.</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/2F8BD019-CDC6-4BA3-9089-DEBB7C00F2DF-scaled.jpeg,"Colar Mar, Doce, Lar Prata 925 Corrente Veneziana &#8211; 45 cm. &nbsp;"
escapulario-mar-doce-lar,"Escapulário Mar, Doce, Lar","<ul>
<li>Escapulário Mar, Doce, Lar</li>
<li>Prata 925</li>
<li>Corrente Veneziana  &#8211; 60 cm.</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/64373A34-148B-45B3-9DE1-7BB8D0305588-scaled.jpeg,"Escapulário Mar, Doce, Lar Prata 925 Corrente Veneziana &#8211; 60 cm. &nbsp;"
colar-concha-vazada,Colar Concha Vazada,"<ul>
<li>Colar Concha Vazada</li>
<li>Prata 925</li>
<li>Corrente Veneziana  &#8211; 45 cm.</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/3D984187-1AA8-4575-8DE8-727B7185B9D4-scaled.jpeg,Colar Concha Vazada Prata 925 Corrente Veneziana &#8211; 45 cm. &nbsp;
escapulario-personalizado-time,Escapulário Personalizado &#8211; Time,"<ul>
<li>Escapulário Personalizado &#8211; Time</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; 60cm</li>
<li>Tamanho Plaquinhas: 13mm x 10mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/906F99A2-3070-4A52-A880-0B56DAB4B4C8-scaled.jpeg,Escapulário Personalizado &#8211; Time Prata 925 Corrente Veneziana &#8211; 60cm Tamanho Plaquinhas: 13mm x 10mm &nbsp;
escapulario-personalizado-nascimento,Escapulário Personalizado &#8211; Nascimento,"<ul>
<li>Escapulário Personalizado &#8211; Nascimento</li>
<li>Prata 925</li>
<li>Corrente Veneziana  &#8211; 60 cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/6436EAC5-C590-49D3-96AA-9459559A969D-scaled.jpeg,Escapulário Personalizado &#8211; Nascimento Prata 925 Corrente Veneziana &#8211; 60 cm &nbsp;
pingente-rosa-vazada,Pingente Rosa Vazada,"<ul>
<li>Pingente Rosa</li>
<li>Prata 925</li>
<li>Tam: 25mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/F06AB0D6-D479-494D-80E9-3FB8004717BF-scaled.jpeg,Pingente Rosa Prata 925 Tam: 25mm &nbsp;
colar-coracao-humano,Colar Coração Humano,"<ul>
<li>Colar Coração Humano</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/WhatsApp-Image-2022-12-29-at-18.04.48.jpeg,Colar Coração Humano Prata 925 Corrente Veneziana &#8211; 45cm &nbsp;
cordao-cerebro-humano,Cordão Cérebro Humano,"<ul>
<li>Colar Cérebro Humano</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/WhatsApp-Image-2022-12-29-at-18.04.48-1.jpeg,Colar Cérebro Humano Prata 925 Corrente Veneziana &#8211; 45cm &nbsp;
colar-pingente-smile-medalha,Pingente Smile Medalha,"<ul>
<li>Pingente Smile Medalha</li>
<li>Prata 925</li>
<li>Tamanho: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/WhatsApp-Image-2022-12-28-at-18.09.23.jpeg,Pingente Smile Medalha Prata 925 Tamanho: 15mm &nbsp;
pingente-simbolo-paz-vazado,Pingente Símbolo Paz Vazado,"<ul>
<li>Pingente Símbolo Paz Vazado</li>
<li>Prata 925</li>
<li>Tamanho: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/94A59AFD-8562-451B-9E9B-25249F23C3B3-scaled.jpeg,Pingente Símbolo Paz Vazado Prata 925 Tamanho: 15mm &nbsp;
pingente-medalha-menininha-e-menininho,Pingente Medalha Menininha e Menininho,"<ul>
<li>Pingente Medalha Menininha e Menininho</li>
<li>Prata 925</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/D317244A-CFBE-42EB-A10C-5F1C785DD4FB-scaled.jpeg,Pingente Medalha Menininha e Menininho Prata 925 Medalha 15mm &nbsp;
pingente-medalha-lotus,Pingente Medalha Lótus,"<ul>
<li>Pingente Medalha Lótus</li>
<li>Prata 925</li>
<li>Tamanho: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/3ED68023-A721-451C-A9DD-ED44762047BE-scaled.jpeg,Pingente Medalha Lótus Prata 925 Tamanho: 15mm &nbsp;
colar-pingente-onca,Pingente Onça,"<ul>
<li>Pingente Onça</li>
<li>Prata 925</li>
<li>Tamanho: 16mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/6BC8D1AB-56CD-472F-B71F-8729991A4561-scaled.jpeg,Pingente Onça Prata 925 Tamanho: 16mm &nbsp;
pingente-love-plaquinha,Pingente Love Plaquinha,"<ul>
<li>Pingente Love Plaquinha</li>
<li>Prata 925</li>
<li>Tamanho: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/56B0E02A-FAD5-4CA9-AA1F-1DDDD08E4A2C-scaled.jpeg,Pingente Love Plaquinha Prata 925 Tamanho: 15mm &nbsp;
escapulario-razao-e-emocao,Escapulário Razão e Emoção,"<ul>
<li>Escapulário Razão e Emoção</li>
<li>Prata 925</li>
<li>Corrente Veneziana &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2022/12/A3CCE853-CD9D-49C3-A2D0-72E49E8C0835-scaled.jpeg,Escapulário Razão e Emoção Prata 925 Corrente Veneziana &#8211; 60cm
pingente-plaquinha-personalizado-nome,Pingente Plaquinha Personalizado &#8211; Nome,"<ul>
<li>Pingente Plaquinha Personalizado &#8211; Nome</li>
<li>Prata 925</li>
<li>Tamanho: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_64A76B12-3FF6-4B17-944B-90AC4A701B38.jpg,Pingente Plaquinha Personalizado &#8211; Nome Prata 925 Tamanho: 15mm &nbsp;
pingente-letra-personalizavel-7mm,Pingente letra personalizável &#8211; 7mm,"<ul>
<li>Pingente letra personalizável &#8211; 7mm</li>
<li>Prata 925</li>
<li>Tamanho: 7mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_72D01D08-ADE7-4AC2-AA94-DD441E8D8CB2.jpg,Pingente letra personalizável &#8211; 7mm Prata 925 Tamanho: 7mm &nbsp;
pingente-medalha-letra-15mm,Pingente medalha Letra  &#8211; 15mm,"<ul>
<li>Pingente medalha Letra &#8211; 15mm</li>
<li>Prata 925</li>
<li>Tamanho: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_88FD4ECF-0249-42BF-8201-349D6C564B51.jpg,Pingente medalha Letra &#8211; 15mm Prata 925 Tamanho: 15mm &nbsp;
escapulario-plaquinha-inicial-plaquinha-coracao-vazado,Escapulário plaquinha inicial + plaquinha coração vazado,"<ul>
<li>Escapulário plaquinha inicial + plaquinha coração vazado</li>
<li>Prata 925</li>
<li>Tamanho da plaquinha: 12mm x 0.9cm</li>
<li>Corrente veneziana  &#8211; 60 cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_34A7F6F6-FF20-4F41-85FC-90005CF6181D.jpg,Escapulário plaquinha inicial + plaquinha coração vazado Prata 925 Tamanho da plaquinha: 12mm x 0.9cm Corrente veneziana &#8211; 60 cm
colar-letra-coracao,Colar letra + coração,"<ul>
<li>Colar letra + coração</li>
<li>Prata 925</li>
<li>Tamanho da medalha maior: 15 mm</li>
<li>Tamanho da medalha menor: 7mm</li>
<li>Corrente veneziana &#8211; 45 cm &#8211; v12</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_E953AF11-F405-402C-942E-D99878365728.jpg,Colar letra + coração Prata 925 Tamanho da medalha maior: 15 mm Tamanho da medalha menor: 7mm Corrente veneziana &#8211; 45 cm &#8211; v12 &nbsp;
pingente-crucifixo-coracaozinho-no-meio,Pingente Crucifixo + Coraçãozinho no Meio,"<ul>
<li>Pingente Crucifixo + Coraçãozinho no Meio</li>
<li>Prata 925</li>
<li>Tamanho do pingente:  20mm x 13mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_0BD32D93-6836-49C1-A085-5D554AFE507F.jpg,Pingente Crucifixo + Coraçãozinho no Meio Prata 925 Tamanho do pingente: 20mm x 13mm &nbsp;
pingente-medalha-leao,Pingente Medalha Leão,"<ul>
<li>Pingente Medalha Leão</li>
<li>Prata 925</li>
<li>Pingente: 18cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_FFE4C848-0E3F-4DFF-B687-8F899BA66E1A.jpg,Pingente Medalha Leão Prata 925 Pingente: 18cm &nbsp;
pulseira-patinha,Pulseira patinha,"<ul>
<li>Pulseira patinha</li>
<li>Prata 925</li>
<li>Tamanho da corrente &#8211; 16cm</li>
<li>Tamanho do pingente &#8211; 1cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_65B82B0C-EEBE-49EE-A57B-E05A4EEC60D0.jpg,Pulseira patinha Prata 925 Tamanho da corrente &#8211; 16cm Tamanho do pingente &#8211; 1cm &nbsp;
pingente-beija-flor,Pingente Beija &#8211; Flor,"<ul>
<li>Pingente Beija &#8211; Flor</li>
<li>Prata 925</li>
<li>Tamanho do pingente: 2,5x 2cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_08FBFE7F-4336-4C2F-98E8-5D564F7396CC.jpg,"Pingente Beija &#8211; Flor Prata 925 Tamanho do pingente: 2,5x 2cm &nbsp;"
mandala-personalizavel-vazada,Mandala Personalizável &#8211; Vazada,"<ul>
<li>Mandala Personalizável &#8211; Vazada</li>
<li>Prata 925</li>
<li>Pingente &#8211; 25mm</li>
<li><em>Pode colocar quantos caracteres quiser, lembrando que quanto mais palavras, menor a letra.</em></li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/WhatsApp-Image-2022-12-03-at-19.08.07.jpeg,"Mandala Personalizável &#8211; Vazada Prata 925 Pingente &#8211; 25mm Pode colocar quantos caracteres quiser, lembrando que quanto mais palavras, menor a letra. &nbsp;"
pulseira-personalizavel-inicial,Pulseira Personalizável &#8211; Inicial,"<ul>
<li>Pulseira Personalizável &#8211; Inicial</li>
<li>Prata 925</li>
<li>Pingente &#8211; 10mm</li>
<li>Tamanho: 16cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/WhatsApp-Image-2022-12-03-at-18.59.16.jpeg,Pulseira Personalizável &#8211; Inicial Prata 925 Pingente &#8211; 10mm Tamanho: 16cm &nbsp;
escapulario-personalizavel-coracao-letrinha,Escapulário Personalizável &#8211; Coração + Letrinha,"<ul>
<li>Escapulário Personalizável &#8211; Coração + Letrinha</li>
<li>Prata 925</li>
<li>Pingente &#8211; 10mm x 10mm</li>
<li>Corrente Veneziana  &#8211; 60cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/12/WhatsApp-Image-2022-12-03-at-18.50.34.jpeg,Escapulário Personalizável &#8211; Coração + Letrinha Prata 925 Pingente &#8211; 10mm x 10mm Corrente Veneziana &#8211; 60cm &nbsp;
pulseira-flor,Pulseira Flor,"<ul>
<li>Pulseira Flor</li>
<li>Prata 925</li>
<li>Tamanho – 16cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/11/FBDA3137-EA14-4597-A8A2-D1D57B8A121E-scaled.jpeg,Pulseira Flor Prata 925 Tamanho – 16cm &nbsp;
escapulario-por-onde-for-quero-ser-seu-par,Escapulário &#8220;Por onde for&#8230; Quero ser seu par&#8221;,"<ul>
<li>Escapulário &#8220;Por onde eu for&#8230; Quero ser seu par&#8221;</li>
<li>Prata 925</li>
<li>Corrente Veneziana V15 &#8211; 60 cm</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/11/37E7A1E6-BACD-46C8-8EE1-E6BDF9305572-scaled.jpeg,Escapulário &#8220;Por onde eu for&#8230; Quero ser seu par&#8221; Prata 925 Corrente Veneziana V15 &#8211; 60 cm Medalha 15mm &nbsp;
